Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
391,-0.6385822478904135,0.4423717722918429,1.3684793850622368,0.1631016542943095,0.9249257819291405,-0.567881121535416,0.7105887908736476,-0.07100672176988598,-0.13660611242591197,-0.44986096353440597,-0.8177447679677328,-0.5660343061815966,-1.2506411941581739,0.2519127193323195,0.23011825063698743,-0.43055521352728787,-0.13028938682976632,-0.5888276484803191,-0.6249010573894282,-0.09678879549142683,0.009956867967907346,0.08964944782147832,-0.139752142533954,-0.12026177245825309,-0.12344419498803982,-0.3008704067049238,-0.007270934739920104,-0.022882874888228377,0.9971095247883675,1
512,-1.8530283073111773,0.43165354631758057,0.6290545251354536,0.27196409666347987,0.6327724209064204,-0.518179972404631,-0.2908272065788205,0.39021976297994954,-0.53386926347038,-0.6062460978290835,1.4885826999951397,0.3119240875219206,0.22638367693312794,-0.9874436799366437,-0.4647805441055537,-0.2793198918267217,-0.9377250063587919,-0.4335239175186676,-0.02936214547209648,0.027700582305183897,-0.04053343108444571,-0.16071594833513145,-0.3024454883157207,-0.1262166023900988,-0.2593155185729921,0.227856800131907,-0.22417338548971233,-0.33562425493605247,0.8004930726616802,1
524,-1.5248120872579567,0.14385412825792987,1.3331956372514233,-0.43527808984959715,0.9326935163516916,-0.4524704064902772,0.4299546217139715,0.062238489521394325,-0.020208606852203465,-0.2004907992661733,0.6554336881898943,0.70642445004305,-0.07646048024656249,-0.07157262123292898,-0.5734626161562495,-0.21853233886859968,-0.3482940727481412,-0.6019434857230589,-0.4186990674397335,-0.029007642898863414,-0.11468891610596108,-0.0671717282339801,-0.2608472759615405,-0.07319539558976312,-0.14351419662810888,0.05723170270773448,-0.28164894372267757,-0.31556834413604784,1.0,1
311,0.09827206879719297,0.37567024622485135,1.064738671844962,0.4226620065409912,0.33738016725397324,-0.9805793453674281,0.5065388536746535,-0.1783327388367735,-0.05877148726615179,-0.43741429923198727,-0.2879595584329144,-0.1204618936870692,-0.6919917191693833,-0.034178018148198264,0.36578232822606516,-0.11729065544068329,-0.013261045823178545,-0.553270374161866,-0.7255767025848794,-0.10016955725142057,-0.10005764896450525,-0.24240853099038318,-0.07646123021825282,0.36377668577357486,0.3087576287126342,-0.19594382560488105,-0.06632099590240331,-0.05211142398605079,1.7945703608239127,1
444,-1.518927219227434,-1.788020497720813,1.9991645573939243,0.9020064509685128,2.0813859377122226,0.5146611151187038,-1.551343653926227,0.6376706787390586,0.707579424499118,-0.2854346892292918,-0.42760763066027363,0.4846137450515876,0.08442223424426931,-0.5541371240675363,0.8761681874371346,-1.5043681247110634,1.0603286054899557,-1.4961911027705097,-0.2988116755973851,0.4665141506729886,0.29444970332415754,0.8291063307375474,0.2637407174691431,-0.9748085800464356,-0.49096353592808983,0.6785848741658591,-0.041865217518622766,-0.07788608511150141,1.3815675457358478,1
487,-1.0217046962624463,0.14560437055806125,1.8045054593952607,0.26624265733652824,1.0969400843926727,-0.7704817714589993,0.6180883902895034,-0.07410616514653084,-0.04601735793737305,-0.5532892898480251,-0.44141583096081977,-0.3105134684444988,-1.3362134732842839,0.09770987380413854,-0.1974499233550998,-0.7653699885107556,0.11343686470454005,-0.8810103095665793,-1.1451820404108204,-0.05376011232809806,0.09743732831685523,0.36116217144347545,-0.2094500298804307,0.27692678616547833,0.33783179791133755,-0.3390778925475507,-0.1062090148609796,-0.12971919856796502,1.0436450897948377,1
551,-0.3913125553347241,-1.0828312395674249,1.4002216773234593,0.9180889408580133,1.0693211239771336,-0.22646641001350154,-1.0214112328133795,0.2951189651113516,0.49239647824068394,-0.3075818135561846,-0.05359580764879162,0.6056999868498414,0.3279103016463436,-0.5821290478020211,0.8832262597283984,-0.7734091753331014,0.7536076048572369,-1.1232637345363334,-0.4132834620646448,0.27780011621706774,0.07212749461553275,0.19967387713108675,0.2137885365065973,-0.2643146898488528,-0.0017893365947490303,0.482384430469731,-0.07403073927539547,-0.07129109704094723,1.396281830835463,1
389,-2.1500315777917964,1.8567468884466636,-1.4696819034133912,3.7339212395561527,-0.4307380203746881,-1.3124636426307705,-2.3447359512970896,1.3065283036173334,-2.5901285833267575,-2.593493303327215,2.8719641021028792,-2.7645114976141674,-0.5991825069821927,-3.969818840311406,0.4645691035914248,-1.0560780778250038,-2.6650450246770463,-0.02337950881042211,0.4414561664657206,0.11529654991579658,0.4733142726476928,-0.05863243743898833,-0.42331677327968964,0.2056991005501485,-0.05294495874433913,0.17087619615770855,0.2591465370564512,-0.1178868441829034,0.06730580116563523,1
514,-1.6566851926027608,-1.5676488839565192,2.2343569962497027,0.8330766427272096,1.9824501900404004,0.11481674046767643,-1.151719335775207,0.4853603444146111,0.6058057951642359,-0.4075552179395691,-0.1920447298546871,0.47858520607726596,-0.2698809796771448,-0.5141679927045842,0.3784416085275181,-1.560444090768951,1.0147691316526297,-1.551404627122306,-0.8072895665796636,0.383885642572027,0.30827179249950654,0.9023216171970954,0.11962269964547359,-0.4587104503283898,-0.02358940794244893,0.439415331506708,-0.11815337890436466,-0.1565367721267749,1.3396789039202428,1
460,-2.079259922990265,1.1806734711812845,-0.47397923111884954,2.1076108823747153,0.06376210730437926,-0.9657012049860745,-1.3976322476666594,0.8835945260410822,-1.6355800899885717,-1.6733747042500788,2.332742470880463,-1.2704378840755262,-0.17839390882585793,-2.6141351121489573,-0.04379466880723748,-0.7037163125262883,-1.8700130515336517,-0.22822904689637713,0.19052373559437452,0.07657802046511594,0.23425912917357808,-0.09880422670336914,-0.3826346508540388,0.09371704315185217,-0.10962632853700358,0.20321509563712897,0.014926756568110155,-0.2408606398370605,0.4061169024421012,1
512,-1.604575239928634,-1.4270500048947272,2.199081041521196,0.7865591633352684,1.9097804151989481,0.042164330157660634,-1.0064792892240624,0.4394474801549737,0.5523136424827134,-0.4195149484099163,-0.21250947853882785,0.41382747757766897,-0.35739002302100703,-0.463953967470923,0.331180817613792,-1.4951959861737925,0.9408009042109541,-1.4963884236921623,-0.8350188605056434,0.3479700519242546,0.2909695698108514,0.8579111301507903,0.09261720190062592,-0.3983400581668075,0.006070781687017884,0.3755279439469268,-0.1171731594352461,-0.1543359762014847,1.315384759245052,1
558,-0.09384655562892164,0.2240029562544129,0.7039318895023403,0.08290501244874349,0.21887314650975076,-0.717583118006033,0.17312535116833855,-0.05200277347360496,0.018518723627790102,-0.1869533609374618,0.4513288546536247,0.6653876611874697,0.38590169136402663,-0.24559553689252922,0.2876106475207808,0.23120513537599613,-0.21804360440396406,-0.4139405665434772,-0.1715867010596322,-0.039157151095522716,-0.23845067976132828,-0.5371002633525489,-0.0480509397137793,0.08122984011028109,-0.029751593427828127,0.16021757765235606,-0.16786026237686844,-0.15603108485233166,1.1591873741678034,1
485,-2.7802907797933645,-2.509742928614641,1.1083522357681148,1.6944876740475596,1.271208762064198,-0.9088779179350819,0.3141782721237148,-0.025747960610582973,-0.21155999982686371,-0.682814489106068,-0.11679812795214872,-0.17723523942119135,0.6270071626679543,-1.3838865504997744,1.4603232726362083,0.5192328208290908,0.3847097070528078,1.268865601442321,0.1978226539630776,1.6788330585302598,0.4919919177262664,0.3088887123138959,1.045562482454783,-0.2824403683958845,0.15576642071035113,-0.06755745192535742,-0.2714041795042982,-0.048826900601250875,422.4863158896355,1
447,-2.1312828295171498,1.352913736632214,-0.72762645821117,2.5297255406764694,-0.06708419491777573,-1.0686105847449388,-1.6521466974846468,0.9970481169744637,-1.888923103853237,-1.9187653919192729,2.526860541967479,-1.6343086396859248,-0.2714742081682292,-2.9881996126920964,0.053012794526489215,-0.8013080450439766,-2.0843965880021447,-0.18102063248986883,0.24108741389798177,0.08781759186204505,0.29744882807430495,-0.08456736728962362,-0.4010744842728906,0.14429170509643172,-0.07520467302279976,0.19754863259328373,0.0699088345747641,-0.21906935007569647,0.3154284521201667,1
214,-0.2144347772291206,0.1281008997839569,0.7316582227201405,0.25727164382572293,1.0504891344823615,0.29906691278380926,-0.0377634393318837,0.22957336888321747,0.02713872536722886,-0.16844025854125244,-1.4313902905381835,-0.6565010318809399,-0.5200563437725152,0.2351058207327581,1.379517147317762,-0.18628246909676172,-0.138342305412886,-0.3633204813867912,0.5827513775933069,0.04837352882115597,-0.05223662098359194,-0.16296041519382803,0.17139451311812615,-1.2936022043605402,-1.2266878838971875,0.184473933402997,0.1822763902582315,0.17447016319980072,1.0608006344554304,1
573,1.25179369122754,0.3648298120070723,0.3108106153350935,0.6892612036154177,-0.35420203696812863,-1.0670299982291964,0.09639921165724019,-0.2101548280716418,0.014030511904767324,-0.2867951801683574,-0.051273604702549984,0.29608161909652314,0.3437228867235246,-0.3108527617898063,1.077201551845569,0.4712625213569032,-0.014217398066574141,-0.3137784030630025,-0.19975710611371864,-0.07389956828804661,-0.2858987022100538,-0.8176703190069817,0.12661774479443424,0.34324220026716834,0.2215809757731596,0.09290488746869449,-0.022411971007757416,0.030519222430220577,1.2892138391698444,1
494,-0.6730126853115554,0.3942900088922472,1.573764747720967,0.24195031891984942,0.8118604304089172,-0.9204310666016271,0.787439510701282,-0.1628576820715417,-0.1238460752493814,-0.5410777764499503,-0.428227438477197,-0.3422595967262725,-1.278455052809149,0.12955761182824221,-0.12326902555473052,-0.5171638735125605,-0.018836887867560118,-0.7273639147253673,-1.078542017353605,-0.11308994221270101,0.025135241895276217,0.1527743387599116,-0.2129647191060332,0.38045270252485724,0.3712791519507145,-0.38987534866443985,-0.09484871674166229,-0.10747803238771207,1.0338418586010876,1
534,-1.8625448115430254,-1.1529938380030365,1.7927532075886368,0.19348792753094846,1.649955401468164,0.1274609253391506,-0.8567049911381157,0.4471085381754213,0.466037806096512,-0.19048268882329483,0.5322869576326968,1.014711164143477,0.37269432980135275,-0.4867620777508718,-0.030423256888129302,-0.9761340960586389,0.4655635323770293,-1.1889695835458296,-0.3694691117839887,0.2953552815060687,0.10529942361058706,0.4644489731465973,0.0029592226616843575,-0.5306636643468302,-0.2802862512944956,0.5340150379756444,-0.24079270908162387,-0.2830139849147315,1.2365831005259462,1
493,-1.1487081364326186,-0.19706608697592776,1.890480736207056,0.3796160074864878,1.2740523427547625,-0.5934118342873189,0.26410638462880875,0.037793604663379,0.08435480830016362,-0.5241407906593799,-0.39153872780247534,-0.15268461090384844,-1.122934646873271,-0.024672773314119545,-0.08226495919399002,-0.9243940006796014,0.2937137382440329,-1.0150969233930307,-1.0775996393268548,0.03377409820047017,0.13960665857496257,0.469400316847013,-0.14363167962108747,0.12979083428904903,0.2655433784111549,-0.1833702477082203,-0.10859802575642889,-0.13508302331315863,1.1028552750167688,1
425,-1.9606200294178522,1.5572877518360502,-0.7586159441447529,3.0287392546607865,-0.14405196346361226,-1.2930443845301012,-1.6695338167325624,0.9983630390281948,-2.1025174895960026,-2.2140519587229157,2.267164968998656,-2.2716884426673305,-0.8233885686010711,-3.1519374018799633,0.2189988478036975,-1.015614947383111,-2.116089996636765,-0.21124079882466518,0.00747828115592597,0.06462503580129052,0.4026976305360268,0.04533112338554643,-0.412565582550949,0.3367570106042576,0.13256387975699924,0.017373654754516854,0.16827506086024466,-0.13882777056648696,0.2540254744512819,1
532,-1.7820604273204441,-2.3036721339525377,2.3222799324359022,1.1099145795046461,2.272908742074443,0.4828223418922124,-1.9623475564884147,0.7213757374727668,0.8954791624473556,-0.32577288450769193,-0.05653298078819685,0.8651662387352571,0.3103627172635066,-0.8097725370107391,0.7165160502245054,-1.8256972045532307,1.4011580303638673,-1.8070351238369196,-0.5956473016595191,0.5743121743030855,0.3748844515989275,1.0601934792682846,0.2864243133669059,-0.7766147950822078,-0.18978503032710803,0.8096072792268413,-0.117752652680082,-0.15751339547984308,1.4859169940909904,1
167,0.08423822395709157,0.5493431773293664,0.4505754901208976,0.12018551222528917,0.812236586878504,0.23951664161027386,0.29448585487770657,0.13632406200145833,-0.12180294229969497,-0.14391756904096167,-1.6384096559077734,-0.8974284636298933,-0.6443882308667356,0.40276533989470686,1.4869014582254934,0.10800232277720567,-0.3993907092623701,-0.1150770494973099,0.7684944414418834,-0.044190561558422436,-0.13019229719565434,-0.38591183164995424,0.15079979947064942,-1.3484830441844722,-1.3744738173501274,0.07558443299689037,0.22944624219522686,0.22836389830505535,0.9927211570627827,1
127,1.0127209243676947,0.3914405610252467,0.3331155964217304,0.5745925324666168,-0.12661236073276114,-0.7992975558921505,0.12973657884905737,-0.1326567774700262,0.002721902416894184,-0.2539169870317648,-0.39736279808900893,-0.007485811947634452,0.033917794499559645,-0.14224307972325612,1.1770497016724708,0.403810583984189,-0.08759721148459278,-0.2579936283727247,0.003082916478043346,-0.07240979408875747,-0.2550309600071145,-0.7402772658547107,0.1327834930317441,-0.009772053989024976,-0.11308883746696483,0.09074881847675438,0.02894246879161831,0.07174445448580903,2.3414969229094966,1
454,-1.4529927473459783,0.9874386644850965,0.4703430947269487,1.6295180967375358,0.40187677528768584,-1.100304164727782,-0.41658174608371634,0.4305496931126507,-1.1387194941064287,-1.4081289003686233,0.9174612355074603,-1.3647055957817074,-1.152801225481861,-1.509951823580211,-0.027483520425309438,-0.8349569309077871,-1.08531143073789,-0.4919297090973874,-0.5836993685674882,-0.025298869821471573,0.23733960409460703,0.16137940298543238,-0.33655934319942193,0.3606635772582118,0.2596772768024886,-0.21429723086717473,0.03419530230184245,-0.13240587824323674,0.6207714150361996,1
411,-2.210422336237211,1.83770927681433,-1.363384075683408,3.7172930131843342,-0.41270233572581116,-1.3878914371293594,-2.2861088682244914,1.277782779971981,-2.5768004351432063,-2.6106449831839416,2.931351308181789,-2.7180127743165086,-0.6612853001391051,-3.959955015805846,0.3402922974437558,-1.1045163733993666,-2.6233339385512804,-0.07311438253246472,0.29839554635532917,0.10887639867345335,0.4840699639684813,-0.011775988407481452,-0.449968091425536,0.3249926399543701,0.07001164718193365,0.13137840527733913,0.23425542513256767,-0.14198797013248723,0.07355057641028884,1
452,-1.3183413354668294,1.5100953310371894,-1.0762144193751637,3.077150952677948,-0.4764194200977172,-1.326580658166098,-1.8047243200010206,0.9456667043375181,-1.994862555719933,-2.0800888487468567,2.296624442357514,-2.0095859259983806,-0.3324261102504825,-3.1820306749338543,0.5821490872726358,-0.6911109751860027,-2.046112626981168,-0.09914155573922706,0.24601390526029068,0.07103791554006741,0.2933713343208613,-0.253765473187767,-0.30015284734614356,0.3265818366909727,0.09368548451824954,0.15460739904476434,0.18226384623543823,-0.09477244806575999,0.35914044953085245,1
565,1.086023924855967,0.4410774817217085,0.21473608807570904,0.84970009225945,-0.36569832452381495,-1.08475035805793,-0.03229686109455686,-0.1332548477348641,-0.11946669987314577,-0.4055881515365738,0.10629766639949303,0.1442422824155983,0.30331835761810666,-0.5034831358849768,1.0476554691845952,0.3966300069030384,-0.14963060034669695,-0.2982844280957402,-0.1675213019543026,-0.0641268319120621,-0.24818386359645936,-0.7828742669654087,0.09914907232932987,0.3420248643140523,0.21262657051270534,0.09840455731339987,-0.008562128205161345,0.022565000928053514,1.2279579092863269,1
216,-0.44774927423697775,0.857122224302781,0.001429839036903191,0.9633303832669049,0.529054121930508,-0.1151439860604151,-0.32280516283158667,0.41307580803371,-0.7013898936213985,-0.7171584866743914,-0.5922050782379906,-1.343493099768041,-0.6407504037008075,-0.6172582289008948,1.2500885042676728,-0.16745175706355397,-0.933211294116441,-0.09219751798695969,0.6985954813983697,-0.006595780304678056,0.012381333108678616,-0.3061434515027747,0.0163758552103494,-0.9960015195379388,-1.0758586928172165,0.09779121326071868,0.23817206829555204,0.1485782589436801,0.7736993369339008,1
